activation,batch_size,best_acc,best_loss,best_train_acc,best_train_loss,filter1,kernelsize_1,filter2,kernelsize_2,filter3,kernelsize_3,hidden_1,hidden_2,learning_rate,momentum,optimizer,p_reduct,step_1_test_acc,step_1_test_loss,step_2_test_acc,step_2_test_loss,step_3_test_acc,step_3_test_loss,step_4_test_acc,step_4_test_loss,step_5_test_acc,step_5_test_loss,step_6_test_acc,step_6_test_loss,step_7_test_acc,step_7_test_loss,step_8_test_acc,step_8_test_loss,step_9_test_acc,step_9_test_loss,step_10_test_acc,step_10_test_loss,step_11_test_acc,step_11_test_loss,step_12_test_acc,step_12_test_loss,step_13_test_acc,step_13_test_loss,step_14_test_acc,step_14_test_loss,step_15_test_acc,step_15_test_loss,step_16_test_acc,step_16_test_loss,step_17_test_acc,step_17_test_loss,step_18_test_acc,step_18_test_loss,step_19_test_acc,step_19_test_loss,step_20_test_acc,step_20_test_loss,step_21_test_acc,step_21_test_loss,step_22_test_acc,step_22_test_loss,step_23_test_acc,step_23_test_loss,step_24_test_acc,step_24_test_loss,step_25_test_acc,step_25_test_loss,step_26_test_acc,step_26_test_loss,step_27_test_acc,step_27_test_loss,step_28_test_acc,step_28_test_loss,step_29_test_acc,step_29_test_loss,step_30_test_acc,step_30_test_loss,step_31_test_acc,step_31_test_loss,step_32_test_acc,step_32_test_loss,step_33_test_acc,step_33_test_loss,step_34_test_acc,step_34_test_loss,step_35_test_acc,step_35_test_loss,step_36_test_acc,step_36_test_loss,step_37_test_acc,step_37_test_loss,step_38_test_acc,step_38_test_loss,step_39_test_acc,step_39_test_loss,step_40_test_acc,step_40_test_loss,step_41_test_acc,step_41_test_loss,step_42_test_acc,step_42_test_loss,step_43_test_acc,step_43_test_loss,step_44_test_acc,step_44_test_loss,step_45_test_acc,step_45_test_loss,step_46_test_acc,step_46_test_loss,step_47_test_acc,step_47_test_loss,step_48_test_acc,step_48_test_loss,step_49_test_acc,step_49_test_loss,step_50_test_acc,step_50_test_loss
relu,32,0.7933,0.59325504,0.739963644,0.733369945,64,4,96,4,96,5,125,125,0.0015,0.9,adam,0,0.4587,1.5629311,0.5722,1.1900086,0.6014,1.1280663,0.6347,1.039735,0.6164,1.0791533,0.6063,1.1167879,0.6655,0.93874705,0.6947,0.9073745,0.6681,0.95305383,0.6692,0.946969,0.7031,0.85601544,0.6829,0.92935115,0.627,1.0910872,0.7243,0.77733666,0.7402,0.73887825,0.6942,0.8900787,0.7463,0.7114125,0.725,0.804339,0.7254,0.7883656,0.7706,0.66544104,0.7691,0.66273093,0.7595,0.68614495,0.7726,0.6570198,0.7301,0.77423,0.737,0.7658725,0.7889,0.61246777,0.7424,0.7473004,0.7532,0.73231006,0.7702,0.66155154,0.7368,0.7622823,0.7427,0.74591887,0.7635,0.6893536,0.7537,0.7173768,0.7911,0.6109882,0.7935,0.602379,0.7957,0.5998304,0.7787,0.6347478,0.7948,0.6005422,0.7878,0.6181795,0.7788,0.6402339,0.7966,0.60162747,0.7848,0.6361861,0.7953,0.59818894,0.7848,0.6334077,0.7888,0.62649775,0.7781,0.6583616,0.7776,0.66007686,0.7867,0.6216613,0.7955,0.6029789,0.7933,0.59325504
relu,32,0.7934,0.60854113,0.745182444,0.724001274,64,5,96,4,96,5,100,100,0.001,0.9,adam,0,0.4609,1.5413659,0.4521,1.4785333,0.6011,1.130883,0.6298,1.048423,0.5002,1.4651663,0.6968,0.8677217,0.6653,0.9395469,0.6466,1.0084711,0.7283,0.77769846,0.6574,0.97187483,0.7246,0.78896165,0.7022,0.8489213,0.7171,0.81797326,0.7459,0.7307958,0.7115,0.83102053,0.713,0.8274079,0.7408,0.7405772,0.7562,0.70724326,0.6956,0.90215915,0.6756,1.0230143,0.7606,0.6895911,0.7694,0.66506755,0.7482,0.7209118,0.7491,0.7361698,0.7879,0.6198522,0.7286,0.80448943,0.7696,0.66266155,0.7655,0.6735768,0.7675,0.6775248,0.7496,0.73046666,0.7563,0.72818595,0.7646,0.6866204,0.773,0.6548255,0.7728,0.67223036,0.7805,0.6519231,0.7764,0.6587217,0.7623,0.7083919,0.7913,0.61216456,0.7765,0.64515257,0.7807,0.64781994,0.7362,0.8054525,0.7876,0.6145673,0.791,0.6144278,0.7789,0.6584433,0.7813,0.64785284,0.7733,0.6755467,0.7601,0.71691895,0.7869,0.61783946,0.7934,0.60854113,0.788,0.6316781
relu,32,0.7969,0.58655846,0.738840588,0.730106374,96,4,96,3,96,5,100,125,0.001,0.9,adam,0,0.4644,1.4660378,0.5135,1.3446565,0.64,1.0424385,0.6154,1.0922017,0.5824,1.1690233,0.6922,0.8689162,0.6744,0.92105615,0.6707,0.9327953,0.6827,0.90414983,0.7006,0.8783903,0.6453,1.0405695,0.7129,0.81962043,0.763,0.6758747,0.6902,0.8846663,0.7017,0.8802625,0.726,0.78310984,0.6881,0.918573,0.6394,1.0982788,0.7194,0.8088925,0.755,0.7030703,0.7641,0.6757667,0.7459,0.73407626,0.7132,0.8405373,0.707,0.85511833,0.7236,0.80642503,0.7534,0.7252349,0.7383,0.7639106,0.702,0.8929623,0.7222,0.8167544,0.7734,0.66121495,0.7818,0.6347129,0.7307,0.8046042,0.7864,0.62275904,0.7882,0.61172277,0.7609,0.69991726,0.7812,0.63493806,0.7719,0.67407835,0.7658,0.7053501,0.7655,0.68851334,0.7793,0.6423844,0.7576,0.70867574,0.7901,0.6118458,0.7968,0.5920693,0.7748,0.6641445,0.7797,0.63644904,0.7969,0.58655846,0.7827,0.6351283,0.7944,0.59343517,0.7764,0.65551585,0.7881,0.6204838
relu,64,0.8084,0.5600693,0.756818344,0.682081536,96,5,128,4,96,4,100,125,0.001,0.99,adam,0,0.4589,1.4936523,0.531,1.3185642,0.445,1.5980383,0.6449,0.9991959,0.6242,1.0801475,0.5715,1.2276736,0.6616,0.96932286,0.7081,0.8243592,0.7192,0.8030359,0.7031,0.8589681,0.6333,1.0804312,0.6355,1.0705295,0.7321,0.74748456,0.6677,0.94863087,0.7506,0.71961784,0.7464,0.7306567,0.7357,0.7731885,0.7481,0.7165874,0.7697,0.6602771,0.7395,0.77438045,0.7602,0.6964551,0.7749,0.64309317,0.7318,0.7661967,0.7387,0.76078653,0.7182,0.83650935,0.7155,0.84328884,0.7702,0.65279657,0.7846,0.61814237,0.7763,0.64421743,0.687,0.9354178,0.764,0.6956834,0.7836,0.6302388,0.7703,0.6798956,0.7797,0.6328763,0.7102,0.8803154,0.7849,0.61491746,0.77,0.6719377,0.7729,0.67900234,0.784,0.6445878,0.8018,0.5788429,0.7557,0.71977353,0.7309,0.81299114,0.7962,0.6053086,0.7827,0.63573927,0.7893,0.61221045,0.7938,0.6072298,0.8084,0.5600693,0.7876,0.6197006,0.7739,0.6664736,0.7747,0.66625607
relu,32,0.7907,0.60522413,0.721083179,0.783960083,96,4,64,3,96,5,125,125,0.0015,0.9,adam,0,0.5303,1.3219397,0.5422,1.280945,0.5651,1.2252032,0.5939,1.1387168,0.52,1.3507851,0.6764,0.9226076,0.6286,1.0538934,0.6771,0.9167041,0.627,1.1002543,0.7068,0.8478554,0.7148,0.8169353,0.72,0.78975445,0.7223,0.7801222,0.7212,0.79493856,0.743,0.73200476,0.7517,0.7147937,0.7336,0.7656054,0.7383,0.75181943,0.713,0.83537567,0.7332,0.76355135,0.7522,0.7094783,0.7492,0.71972615,0.7617,0.6893076,0.739,0.75244814,0.7576,0.69088864,0.7544,0.70657206,0.7393,0.75399923,0.7758,0.65137404,0.7551,0.7220475,0.7685,0.6731951,0.7692,0.662769,0.7785,0.63983196,0.7467,0.7364847,0.7381,0.7634462,0.7698,0.6683706,0.7558,0.71865183,0.77,0.6638682,0.7422,0.7686969,0.7575,0.69975,0.7275,0.8257588,0.7532,0.7302009,0.7742,0.65300125,0.7696,0.6752108,0.7838,0.6322799,0.7526,0.71871006,0.7643,0.68446535,0.7907,0.60522413,0.7778,0.63906145,0.7429,0.7636623,0.7925,0.6099951
relu,64,0.7821,0.6260917,0.714033461,0.809544221,64,5,64,4,96,4,100,100,0.0015,0.99,adam,0,0.4097,1.6567694,0.4097,1.6904793,0.5364,1.3043642,0.5494,1.2658476,0.5858,1.1418886,0.6573,0.962617,0.5715,1.3319634,0.6259,1.0597845,0.7004,0.8582724,0.682,0.88409084,0.6578,0.97279835,0.6603,0.9626361,0.7095,0.83996904,0.5541,1.3942323,0.7411,0.74870366,0.7308,0.7693746,0.6659,0.97246814,0.5977,1.2391034,0.7337,0.7541955,0.7453,0.73410106,0.7254,0.7946647,0.7671,0.680322,0.7157,0.809411,0.6776,0.93173,0.6876,0.89781415,0.744,0.7544927,0.703,0.8358707,0.7205,0.79972374,0.6764,0.9549048,0.727,0.8003672,0.724,0.79642934,0.6992,0.8597322,0.7409,0.7472952,0.7506,0.717813,0.703,0.865391,0.7315,0.7675941,0.7442,0.75094503,0.7638,0.67109215,0.7516,0.72058576,0.7714,0.66466385,0.7514,0.7127577,0.7792,0.64135605,0.7331,0.7923307,0.7704,0.6591036,0.7718,0.6533067,0.7821,0.6260917,0.7604,0.69647557,0.734,0.7803193,0.7651,0.66531056,0.7302,0.78953874
relu,32,0.7991,0.5948541,0.736848492,0.744488087,64,4,96,5,96,5,100,125,0.002,0.9,adam,0,0.4742,1.4531064,0.5798,1.1641035,0.5989,1.0997905,0.5433,1.3340647,0.6076,1.0883051,0.6796,0.9195748,0.6252,1.069444,0.7083,0.83166564,0.6745,0.92348474,0.7052,0.83712244,0.715,0.81818914,0.7238,0.7778662,0.698,0.87111896,0.7037,0.8565905,0.7297,0.7836495,0.6973,0.87537783,0.7408,0.76808476,0.7482,0.72548085,0.7634,0.6915229,0.7544,0.711496,0.7572,0.707033,0.7582,0.713487,0.7558,0.7111965,0.7453,0.74779946,0.7845,0.6300089,0.734,0.76709753,0.7711,0.68674767,0.7302,0.77661765,0.7684,0.67534125,0.7551,0.7309272,0.7716,0.6735526,0.7856,0.63560295,0.7793,0.6468562,0.7465,0.7652696,0.7471,0.7377405,0.7771,0.6541666,0.7727,0.66916513,0.7792,0.6621117,0.7776,0.64929914,0.7559,0.7291931,0.7591,0.7330113,0.7199,0.8474655,0.7588,0.7137835,0.757,0.7244673,0.7896,0.61542076,0.7957,0.61171544,0.7904,0.61827326,0.7954,0.6047426,0.7852,0.6444763,0.7991,0.5948541
relu,32,0.8092,0.5692754,0.755006596,0.691575954,96,4,96,5,128,4,100,125,0.0015,0.9,adam,0,0.4725,1.4408726,0.5367,1.262649,0.6348,1.0386,0.6691,0.94329923,0.6097,1.1092407,0.659,0.9600285,0.6617,0.9625962,0.7421,0.75811505,0.678,0.9293889,0.7088,0.84569705,0.7406,0.7556813,0.7245,0.79578954,0.753,0.71848977,0.7675,0.66886073,0.7658,0.6875436,0.7479,0.728118,0.7694,0.67364866,0.7483,0.72011834,0.7675,0.68028057,0.7665,0.67858034,0.7521,0.73750275,0.7586,0.7075796,0.7798,0.6477306,0.7513,0.7412973,0.747,0.7601701,0.787,0.6301851,0.7693,0.6804041,0.7497,0.7634524,0.7856,0.62716484,0.7871,0.62115383,0.7906,0.6230837,0.7808,0.65757704,0.7965,0.6002622,0.8005,0.6015571,0.7913,0.62823045,0.7913,0.615735,0.7848,0.6373807,0.7799,0.6675065,0.7952,0.6115635,0.7987,0.61762327,0.7819,0.6590024,0.7878,0.65298986,0.7852,0.6432706,0.7854,0.66233134,0.797,0.61119884,0.8092,0.5692754,0.7974,0.63118845,0.7963,0.6141479,0.803,0.5983759,0.8059,0.5935118
relu,32,0.8035,0.5716406,0.74184454,0.734040238,96,5,128,4,96,5,125,125,0.002,0.99,adam,0,0.493,1.4118032,0.5913,1.1390715,0.5977,1.1611612,0.5463,1.2951186,0.6767,0.916177,0.6534,0.9713625,0.5795,1.2926384,0.7069,0.82690907,0.7146,0.8160264,0.7255,0.78349346,0.7204,0.80526555,0.7137,0.8392202,0.7161,0.82082117,0.6662,0.98822206,0.7551,0.7022437,0.7388,0.7604925,0.7568,0.7101042,0.7071,0.85708106,0.754,0.71134996,0.7662,0.68212926,0.771,0.6693611,0.7743,0.6630501,0.7383,0.7530609,0.776,0.6559026,0.781,0.63748777,0.7657,0.6859117,0.6982,0.90063274,0.7234,0.82064706,0.7876,0.61429286,0.79,0.6084232,0.7765,0.6559206,0.776,0.6615372,0.7438,0.7753281,0.781,0.63920665,0.7942,0.5970771,0.7291,0.83165926,0.7889,0.6223678,0.7928,0.60488486,0.7614,0.7238047,0.7889,0.6208396,0.7696,0.6770629,0.796,0.60455346,0.7736,0.67603606,0.8036,0.59067875,0.7895,0.61455584,0.8035,0.5716406,0.7944,0.6111115,0.7784,0.6482478,0.7961,0.60013556,0.804,0.5755588
relu,32,0.8008,0.5734674,0.733987249,0.746532432,96,4,96,4,128,4,125,100,0.001,0.95,adam,0,0.4717,1.4983816,0.5411,1.2532783,0.567,1.2428887,0.3681,2.1733618,0.5914,1.185259,0.6515,0.9749,0.6317,1.0294548,0.7203,0.8027493,0.7115,0.8293119,0.6869,0.9325422,0.6921,0.85676545,0.6727,0.9637834,0.7603,0.688306,0.7451,0.725659,0.752,0.70220846,0.7531,0.71747005,0.7574,0.70214415,0.7192,0.8242521,0.7626,0.6747011,0.7117,0.8449851,0.7352,0.75398815,0.7196,0.8028715,0.7812,0.6310498,0.7727,0.64868504,0.7877,0.60463214,0.7814,0.6421897,0.7769,0.6401109,0.7907,0.60775656,0.7962,0.5996733,0.7714,0.6628346,0.7563,0.7036236,0.7744,0.6519053,0.7817,0.63185155,0.7873,0.6078594,0.7935,0.600245,0.7933,0.59734786,0.7674,0.67636067,0.8008,0.5734674,0.7908,0.60565144,0.7965,0.5929608,0.7654,0.6963856,0.7826,0.6377051,0.7925,0.6102502,0.7954,0.60815704,0.7554,0.7153827,0.7924,0.61416525,0.8011,0.5774729,0.7672,0.7075456,0.798,0.58556867,0.7993,0.58652127
relu,64,0.7767,0.65096045,0.715241041,0.805271744,64,5,96,3,96,4,100,125,0.002,0.9,adam,0,0.367,1.8017651,0.55,1.2523615,0.4155,1.7203107,0.4962,1.4404293,0.639,1.0252237,0.5884,1.1760694,0.6123,1.0960528,0.6306,1.0424569,0.7159,0.81506026,0.6992,0.8476547,0.6692,0.93822265,0.5985,1.1665112,0.69,0.8907582,0.6696,0.95732385,0.6585,1.0071268,0.6915,0.8952386,0.6965,0.8786455,0.6931,0.8640363,0.7045,0.83753175,0.6412,1.0518947,0.7079,0.82248026,0.7562,0.70471203,0.7127,0.8336791,0.7429,0.74597996,0.6634,0.9777,0.7324,0.76067764,0.7191,0.80643547,0.7624,0.6914434,0.7451,0.7300391,0.7587,0.69886386,0.7612,0.6909473,0.6928,0.9052715,0.7132,0.8460827,0.6507,1.0912144,0.6988,0.8854228,0.7599,0.704858,0.7204,0.82224756,0.7042,0.87233925,0.667,0.96288437,0.7398,0.7633807,0.7686,0.6512798,0.7576,0.70615643,0.7661,0.6817148,0.6923,0.9113098,0.7767,0.65096045,0.7685,0.68138397,0.768,0.6688162,0.7396,0.7623834,0.7399,0.7791874,0.7651,0.6857449
relu,64,0.7982,0.58356696,0.718769247,0.795869135,96,4,64,4,128,5,100,125,0.003,0.95,adam,0,0.4308,1.6011167,0.5615,1.2145424,0.5074,1.4231644,0.5245,1.4346343,0.6244,1.0665599,0.6088,1.130454,0.4927,1.5817418,0.6891,0.86325437,0.6838,0.89103866,0.679,0.9007464,0.7192,0.79937726,0.7227,0.79833484,0.7445,0.7426868,0.7358,0.75501907,0.7431,0.7527859,0.7318,0.7778161,0.7346,0.76692575,0.7115,0.8349588,0.731,0.7843084,0.7631,0.6858755,0.7578,0.7044147,0.7477,0.741549,0.7525,0.71694577,0.7507,0.71971893,0.7687,0.67355704,0.7703,0.65283126,0.7438,0.7450155,0.7504,0.74316627,0.7597,0.72006524,0.7476,0.736267,0.7587,0.71056736,0.7735,0.6564721,0.714,0.8688235,0.7189,0.8192845,0.7462,0.75835997,0.7804,0.6441527,0.7771,0.6546878,0.7726,0.66000205,0.7839,0.62844133,0.7456,0.7653117,0.7604,0.700946,0.776,0.66324806,0.7982,0.58356696,0.7856,0.6294429,0.755,0.74672323,0.7734,0.6675192,0.7778,0.6586454,0.7429,0.77220845,0.74,0.7801961,0.7776,0.65605575
relu,32,0.8093,0.5573905,0.746616169,0.715688474,64,4,128,5,96,4,125,100,0.0015,0.99,adam,0,0.4979,1.4167901,0.5398,1.266861,0.6099,1.1019365,0.6548,0.98257744,0.6664,0.9669752,0.709,0.8414744,0.6791,0.90843123,0.6561,0.9740561,0.6982,0.86729425,0.6695,0.9537047,0.6859,0.88780624,0.753,0.714909,0.7296,0.7912992,0.7579,0.6942545,0.7599,0.6955665,0.7311,0.7792671,0.6905,0.90399885,0.6895,0.89776003,0.758,0.69448966,0.7599,0.6886839,0.742,0.7560863,0.759,0.69848907,0.7699,0.66641545,0.7466,0.72638756,0.7707,0.6653221,0.7579,0.7002342,0.7743,0.65651315,0.7784,0.6401767,0.7726,0.6633154,0.7928,0.61159587,0.7345,0.81534344,0.7726,0.6723621,0.7803,0.6507732,0.789,0.6083677,0.7845,0.6265415,0.753,0.73717344,0.7447,0.74288493,0.7943,0.602434,0.7661,0.68779093,0.746,0.7507771,0.7888,0.6213154,0.8018,0.5888957,0.7621,0.7142793,0.7877,0.6220799,0.8035,0.57132673,0.7887,0.6130159,0.7912,0.6228151,0.8093,0.5573905,0.7956,0.60302943,0.7426,0.75295913
relu,32,0.8002,0.58390194,0.726075395,0.77574762,96,5,96,5,96,4,100,100,0.002,0.95,adam,0,0.4793,1.4434501,0.5778,1.1953856,0.6041,1.1048797,0.637,1.0043207,0.5924,1.2021375,0.6778,0.91483396,0.6146,1.0924395,0.6762,0.9100535,0.7116,0.8319795,0.6682,0.9379384,0.7348,0.76430124,0.6998,0.855827,0.7504,0.7166477,0.7309,0.7752633,0.7552,0.70918405,0.711,0.8363049,0.7518,0.7170633,0.7512,0.7124961,0.6602,1.0038254,0.7615,0.6802194,0.7712,0.66601855,0.7573,0.6967192,0.763,0.6875168,0.7067,0.8330274,0.7772,0.6414668,0.7095,0.85450274,0.7782,0.6363234,0.7733,0.6665594,0.7645,0.69371533,0.7719,0.6702058,0.7905,0.602462,0.78,0.6409257,0.7845,0.6269544,0.783,0.64136726,0.7838,0.6120648,0.7733,0.6635047,0.7887,0.6204563,0.7838,0.63195384,0.7808,0.64436877,0.7934,0.60782784,0.8002,0.58390194,0.7861,0.63220143,0.7721,0.6678551,0.7484,0.7367749,0.7986,0.5855812,0.7946,0.60399246,0.7686,0.69026786,0.8037,0.5850968,0.7894,0.6120771,0.7936,0.6054497
relu,64,0.7839,0.630567,0.729025656,0.770311444,64,5,96,3,128,4,125,100,0.002,0.95,adam,0,0.4999,1.3833166,0.3816,1.7856637,0.5687,1.2097625,0.4669,1.6975443,0.5507,1.24139,0.5614,1.3115295,0.6268,1.059782,0.5812,1.2909819,0.62,1.0776426,0.6778,0.9154894,0.6765,0.9315377,0.7089,0.8318803,0.6767,0.9161051,0.6993,0.8772875,0.739,0.7425468,0.6888,0.8920919,0.729,0.7699143,0.6905,0.8930875,0.6781,0.9350387,0.7433,0.739549,0.5962,1.2512887,0.6989,0.8803873,0.7284,0.77383804,0.6483,1.0346565,0.7043,0.8598418,0.7446,0.74194217,0.7297,0.79266584,0.5562,1.4808909,0.7364,0.76948977,0.7507,0.71424544,0.739,0.75125635,0.7669,0.6840892,0.7229,0.81714416,0.703,0.9010874,0.7572,0.7062498,0.731,0.77177167,0.7439,0.72535074,0.74,0.75251216,0.7607,0.6944099,0.7352,0.7816745,0.7792,0.6537995,0.7082,0.8529792,0.7769,0.6510235,0.7391,0.7825934,0.7748,0.65481675,0.7568,0.7223957,0.7263,0.79139495,0.7839,0.630567,0.7301,0.79469764,0.7641,0.6978768
relu,32,0.8165,0.5496608,0.752134994,0.702616303,64,4,128,5,128,5,125,125,0.002,0.9,adam,0,0.5278,1.33575,0.54,1.2486174,0.6367,1.0165029,0.6277,1.0756829,0.6244,1.0470088,0.6607,0.96072775,0.7203,0.80087644,0.6631,0.9843289,0.6799,0.926538,0.6767,0.9568047,0.6799,0.91719073,0.7473,0.73669,0.7393,0.76098114,0.7753,0.6488925,0.7173,0.8299836,0.7436,0.7380214,0.7425,0.7470302,0.7774,0.6575419,0.7753,0.65408367,0.7389,0.7684387,0.7575,0.70930344,0.7472,0.7387629,0.7443,0.75129807,0.7938,0.61025304,0.7904,0.61713624,0.7507,0.7387783,0.7717,0.6736836,0.757,0.71482104,0.7906,0.6174628,0.79,0.62445736,0.7934,0.6091349,0.7474,0.7561675,0.7927,0.6079985,0.7752,0.67131466,0.7468,0.74462616,0.7748,0.67050314,0.7934,0.61920476,0.7804,0.6715072,0.8056,0.5809978,0.7968,0.61276877,0.7678,0.7008261,0.8013,0.5908808,0.8017,0.6009055,0.8165,0.5496608,0.7763,0.66620535,0.8185,0.55136985,0.7897,0.6334529,0.8157,0.5566221,0.8136,0.56203985,0.752,0.74583834
relu,32,0.8089,0.5679252,0.747300923,0.715583758,96,4,96,5,128,5,100,100,0.002,0.99,adam,0,0.5028,1.3937867,0.4992,1.4049522,0.6333,1.0368124,0.4119,1.8686199,0.66,0.9587075,0.6861,0.886515,0.7183,0.81336623,0.7204,0.79142123,0.7276,0.7904049,0.6815,0.9377258,0.7584,0.69315195,0.764,0.68475,0.72,0.8192291,0.7577,0.68829435,0.6407,1.1287141,0.7581,0.7086059,0.77,0.65887004,0.7422,0.754655,0.724,0.8015633,0.675,0.97677034,0.7435,0.74272656,0.7833,0.63990027,0.7083,0.8562111,0.753,0.713951,0.7739,0.6424628,0.7727,0.6678964,0.7524,0.71523577,0.755,0.74938583,0.7869,0.6176245,0.7781,0.6518279,0.7921,0.60403526,0.793,0.6100356,0.7874,0.63952965,0.7913,0.6352607,0.7708,0.6988067,0.7786,0.64931804,0.7863,0.6328935,0.7857,0.6552132,0.7854,0.6467939,0.7955,0.5979627,0.7934,0.6138434,0.7887,0.6323379,0.8089,0.5679252,0.8039,0.5739677,0.799,0.6028415,0.7929,0.6138006,0.7937,0.6123459,0.7568,0.7438356,0.8,0.60786533,0.8045,0.58578587
relu,32,0.8112,0.57092667,0.751388897,0.710112709,64,4,128,5,128,5,100,125,0.002,0.95,adam,0,0.4851,1.4190353,0.5771,1.1966859,0.6286,1.0428517,0.603,1.1408641,0.5477,1.3835115,0.6326,1.0342926,0.6832,0.9088843,0.6526,0.99314266,0.7163,0.8003485,0.727,0.7719609,0.7274,0.7788906,0.7332,0.7532628,0.6996,0.87235117,0.7457,0.7225383,0.7466,0.7272831,0.7177,0.8146653,0.7458,0.73881376,0.7545,0.7205044,0.7602,0.6984338,0.7538,0.71982855,0.7708,0.66903573,0.7657,0.6821861,0.7472,0.75009793,0.7028,0.90155154,0.7677,0.67475194,0.7296,0.80133367,0.7666,0.6975966,0.7683,0.6906813,0.7578,0.7120501,0.7974,0.59943694,0.7435,0.7954921,0.7555,0.70952404,0.742,0.7631329,0.7868,0.62933445,0.7875,0.62729853,0.7186,0.86932725,0.7868,0.63235813,0.801,0.58439827,0.7853,0.6335521,0.7969,0.5942027,0.7682,0.68874836,0.7913,0.62603605,0.7814,0.66512626,0.7859,0.64090526,0.7729,0.68800193,0.7795,0.6650793,0.7725,0.6741163,0.8112,0.57092667,0.7436,0.7857235,0.7969,0.609561
relu,32,0.8004,0.58535635,0.72239058,0.778579833,64,5,96,5,96,4,125,125,0.001,0.99,adam,0,0.4566,1.5420475,0.5545,1.2485826,0.537,1.3026923,0.5926,1.1419816,0.5997,1.1010894,0.6502,0.9708218,0.5525,1.314003,0.6854,0.8971844,0.7263,0.78709334,0.5661,1.3166704,0.6978,0.8797291,0.7039,0.84867287,0.733,0.7708163,0.6126,1.1489769,0.6943,0.87504417,0.7353,0.7540493,0.7223,0.7941488,0.7574,0.6987738,0.7041,0.8390795,0.7344,0.76590604,0.7446,0.74406075,0.7584,0.698181,0.7617,0.6815128,0.782,0.63277537,0.7539,0.70206535,0.7702,0.65628856,0.7738,0.65013087,0.7662,0.68668854,0.7719,0.65518093,0.7805,0.63085353,0.7927,0.609595,0.7579,0.7117643,0.7589,0.7020908,0.7417,0.7477508,0.7377,0.759108,0.8004,0.58535635,0.7647,0.68732166,0.7833,0.62635833,0.774,0.6590899,0.7798,0.62746125,0.7862,0.61837596,0.7929,0.6043546,0.7838,0.6254965,0.796,0.6035961,0.7947,0.6005593,0.7921,0.608729,0.7776,0.6500325,0.7845,0.6204551,0.7881,0.62268424,0.7708,0.66802335
relu,32,0.8034,0.57685006,0.756042061,0.690220331,96,5,128,4,96,5,100,100,0.0015,0.9,adam,0,0.449,1.5661364,0.4769,1.5275185,0.6287,1.0578357,0.5921,1.1890663,0.6467,1.0194181,0.6861,0.8889301,0.726,0.7875798,0.6826,0.90126544,0.7249,0.7882107,0.7287,0.7942369,0.6654,0.9723942,0.6983,0.885193,0.7345,0.75850695,0.744,0.7393468,0.7205,0.807543,0.6823,0.9460209,0.628,1.136131,0.7256,0.80190194,0.7426,0.73939645,0.7735,0.65783256,0.7825,0.62281877,0.7735,0.6474109,0.775,0.6417915,0.6727,1.0371053,0.743,0.755833,0.7761,0.6421114,0.7749,0.66036856,0.7923,0.60370857,0.7968,0.58843327,0.7744,0.6643383,0.7593,0.7013508,0.7821,0.64181197,0.7857,0.6235068,0.7895,0.61619014,0.7654,0.7057731,0.7959,0.6042301,0.781,0.646686,0.7837,0.63071436,0.7897,0.6097457,0.7594,0.72253317,0.7491,0.75294405,0.7957,0.59663075,0.785,0.62765956,0.7942,0.6054834,0.7953,0.6121919,0.7726,0.68574643,0.7684,0.6879901,0.7885,0.63791746,0.8034,0.57685006,0.7933,0.6181241
relu,32,0.7889,0.60645056,0.71276401,0.809233921,64,5,128,4,96,4,100,125,0.0015,0.99,adam,0,0.5125,1.3803658,0.5609,1.2486612,0.5591,1.2316277,0.6587,0.9612953,0.6063,1.151718,0.6273,1.0607686,0.5463,1.3376241,0.6678,0.95623946,0.6899,0.8874143,0.6435,1.0101104,0.7217,0.79537565,0.7483,0.7243583,0.695,0.8457499,0.754,0.70995486,0.729,0.78530836,0.7406,0.7370387,0.745,0.7259595,0.6174,1.1795712,0.7482,0.73077655,0.7518,0.71631414,0.7248,0.79011726,0.6873,0.9113876,0.7563,0.70383245,0.7336,0.78907293,0.6724,0.9814031,0.7078,0.8673258,0.7456,0.7337845,0.7645,0.6782078,0.726,0.8112617,0.7537,0.72587454,0.7507,0.74203056,0.7142,0.83716935,0.7889,0.60645056,0.7724,0.65789,0.7585,0.7136951,0.7439,0.76489025,0.7585,0.70396847,0.7918,0.6151327,0.7529,0.72919065,0.7536,0.739055,0.7302,0.8061468,0.7744,0.66191965,0.7889,0.6144376,0.7659,0.69326526,0.7864,0.63940233,0.7772,0.66084814,0.7739,0.6699024,0.7737,0.6572834,0.7452,0.7617379,0.793,0.61591387
